NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ESCOLA;TP_ENSINO;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210054920966;2022;4;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;C;A;F;3;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
210054957946;2022;2;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1085.0;1057.0;1068.0;1075.0;475.5;460.8;465.7;396.9;ABBDCDEAECBDBADBCECBADACDBCCDDBCDAACACBEADDBB;DCABBBADAABDECEADAEBBBEACADBCBDEABECBCAABBDAC;BEABEBCBDECACACDDEDAECBBABEADBCADDCBADBEBDABD;CBBECABDBECABDCCBEBABDCBDCEEABECDBECDDCCAEDAD;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1.0;100.0;80.0;80.0;120.0;20.0;400.0;C;E;B;C;6;C;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;C;A;B;B
210056757276;2022;2;M;1;3;1;2;1.0;1.0;2.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1088.0;1058.0;1067.0;1077.0;393.5;541.0;512.1;383.1;CECBAECCEEBDEDEBBDDCBDCDCCDABCECBCDCDEDEBBEAC;CECDCAACDACBBEDCCEABCBACCBDDDBBABCEDEACDDCDDB;BBEBDEEABACEBADEBAAAECCADEEBBCEACACBBCDDDCCCD;BCCBADDECDABDCDBABCDBDEBCAACDBEDCADCBBCDBBEDD;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1.0;80.0;120.0;120.0;120.0;120.0;560.0;D;E;B;B;5;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210056782367;2022;2;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1056.0;1066.0;1078.0;499.1;540.7;486.2;576.8;ABCCCBBEBBACDBCBACADAEBBCDCECEBDEABEBEDAAEDDD;BAABBADDDDEAAACDCAEBAACCCDDAABDDDAEABDBCAAEBC;DEEEECDBCABACECAADADEDCDADAACAEAADAADEABDCDBD;BBEEAAEBDABEEACCECBACEBBBDBECDAEBDABEDCBDDBAC;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1.0;120.0;160.0;120.0;140.0;160.0;700.0;B;B;B;B;5;B;B;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210054794815;2022;3;M;1;2;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;D;A;A;5;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
210058019896;2022;3;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1085.0;1057.0;1068.0;1075.0;382.8;500.9;468.4;520.0;EADAACDCEADBEBACEAAEADBACDEEDADCCDDCBBAADEACD;ACACACABAADCECBAEAAEAACAACABABDAABAAABEEADAAB;BCEAACCDDAADBACBACAAACAECACCADBDAADBBBAADCBEC;DEABCABAAABCCDBDEBCDCCBBEACABDABBBEAACAEEABAA;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1.0;120.0;120.0;120.0;120.0;0.0;480.0;E;C;B;B;5;C;A;B;C;B;B;C;A;B;A;A;A;A;B;A;A;E;A;A;B
210057647134;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1056.0;1066.0;1078.0;499.4;410.2;390.1;528.4;CBDCDCABBEBEABCCAECBEDBCDEADEBABECBDACECAAEEC;CEDCABBCBBCCDBCABACBDEACCDABCCADDCCABCCABBCBB;DEDDDCDEDECEDBECCCBDCCDBBBAEBADAACDEDCDBCBEAC;AEECECCBDBCCEDDDBBBCBCBABABBCABCBCADEBCABBEAD;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1.0;120.0;120.0;120.0;100.0;0.0;460.0;H;D;F;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A
210057174927;2022;2;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;D;B;4;B;A;B;D;A;B;B;A;B;A;A;A;A;B;B;A;D;A;A;B
210056558958;2022;3;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;1;1;0;;1055.0;1065.0;;;469.2;387.1;;;ECACEEAADDAACADEDCCBAAEDADBADCCDBDEDCDDDAAADB;EDAEEDEA*CBBADEAEDEEAADECAAEAECCBABCDDEDAAEAE;;0;;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;;1.0;100.0;120.0;100.0;140.0;100.0;560.0;H;B;B;B;7;A;A;B;B;A;A;B;A;B;A;A;A;A;A;A;A;A;A;A;B
210055115393;2022;5;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;1;1;0;;1055.0;1065.0;;;428.5;445.6;;;BEACEDCACDBCEBDBCEBCABADADBADDEDCCDBDBAACDDBC;EDCAEACDACABDDEABCAEDCAEBCECAACAEAADEDCDECBEB;;1;;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;;1.0;80.0;120.0;80.0;80.0;100.0;460.0;E;E;B;B;5;B;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;C;A;A;A
210057708557;2022;4;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1056.0;1066.0;1078.0;416.6;477.3;452.7;411.8;ECCAAEBBAABECBCEEACECDCDAEAEEACABECEEECCEABAB;DEDABAABEACEDACCBADBBCADCBDDEBACDAEADCEDDAEEC;EBDEBCEBECBACDAAEDACBBAEEBAEAECABAEDBBADAECED;BEDEBBEBABBCEBCCAEAAEADAEEBCBEBBDBABBCACCDDBD;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;6.0;0.0;0.0;0.0;0.0;0.0;0.0;E;E;B;B;3;B;A;B;C;B;D;B;A;B;A;A;A;A;C;A;B;D;A;A;B
210054760635;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1056.0;1066.0;1078.0;431.8;460.5;457.9;373.4;AEEDBCABADECDBAAADAEAAADBDEBABDDCABADEABABACA;BCCBBBAE.CCCBCACCDCCCDDECB.CEAACACAAAAAAAAAEC;ABDAADDBCACCDBCBDAACAAAAAAEAAAAAEDBBDEEBCEBEA;DADCEBEEEAAACABBBBEEEEECCCCCCCEBBBBACDADDEEEE;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1.0;100.0;140.0;100.0;120.0;80.0;540.0;E;E;F;F;3;B;A;B;C;A;B;B;B;B;A;A;A;A;B;A;A;D;A;A;A
210054874509;2022;2;M;0;2;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;H;C;B;7;B;A;B;D;A;A;B;A;B;A;B;A;A;B;A;A;B;A;A;A
210054603623;2022;2;M;1;2;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;H;D;D;6;G;A;B;D;A;B;B;B;B;A;A;A;A;B;A;A;E;A;C;B
210057677726;2022;4;F;1;0;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;D;F;F;8;A;A;B;C;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;B
210054921778;2022;3;F;1;2;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;D;F;B;5;A;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;A;A;A;A
210054964858;2022;3;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;A;B;5;B;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;B;A;A;A
210054958660;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1086.0;1055.0;1065.0;1076.0;468.7;434.9;393.0;412.7;ABBDCEDCDCACCCEDDDADDCBBCBCDCCBDABBBBCBBEBCCE;CBACDBDBACACCACDDEABEEBCACEDADDCDDEDCEDCDCDAD;CDDDDCCCADCDCBEADCCBBACBBACCCDEEDDDBCCDDEBEBC;CBCEADACECECCBCDCCCBBEABEECAEECDACCCEADBCADDA;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1.0;60.0;120.0;140.0;120.0;120.0;560.0;E;E;A;B;12;B;A;B;D;A;A;B;A;B;A;A;A;A;C;A;A;E;A;A;B
210054986813;2022;2;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;E;F;B;4;B;A;B;B;A;B;B;A;A;A;B;A;A;B;A;A;C;A;A;B
210057700477;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1086.0;1055.0;1065.0;1076.0;420.3;521.9;542.0;635.7;ACEDDBECCDECEABADBEACDBCADCBDBCCBCABCEDDEECDB;AEABCABEAEADECBCDCABDEEAAEBBCBDDCEEADBDABADCA;DCBAEECEADABCDAEBECACAEEBEBBDEACDDACBCADADBEA;BACDDCBDECACDDBCDABADBDCBDCCBEAEDBCDABCCDAEBC;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1.0;160.0;200.0;140.0;120.0;100.0;720.0;C;B;C;F;6;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210057133690;2022;6;F;1;3;2;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;B;B;1;A;A;B;D;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B
210057646140;2022;4;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;C;F;B;7;A;D;B;C;A;A;B;A;B;A;A;A;A;A;B;B;D;B;A;B
210054798356;2022;4;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1085.0;1057.0;1068.0;1075.0;449.8;0.0;281.9;434.8;DEABBCAECCCADAAABBBBAACEACBDBECCADCDCEBBDADDE;.............................................;EAEDE........................................;EBCADDCBBBCCCCBEADAAEBEBEDDCABCBADCDBCAEBDBBD;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;4.0;0.0;0.0;0.0;0.0;0.0;0.0;H;D;F;B;3;B;A;B;C;A;B;B;A;B;A;A;A;A;C;B;A;D;A;A;B
210054801002;2022;3;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;1;1;0;;1056.0;1066.0;;;413.0;378.8;;;AEAABAADBABAABAAAAAABACAAEAAAAAAADBBABBAAADAB;AADAADBBDDCAEEAAABEADACAAEAAACACAABCAEBCCBEAA;;1;;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;D;E;F;F;2;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210056798167;2022;2;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1086.0;1055.0;1065.0;1076.0;408.6;392.5;416.4;379.4;EBBAEDACADBEBAACECDBDCEDAABDECCEBCECDBCAEDBAD;CCACEDDACBBDABCCADAADEDBAAECCCDCDCEEADEEBBCAD;BCAAEBEDADAADEBACECDEAAEBBECAECABDBAECADDAEAB;ABAAECCEDEEDDBCDCEACEEEBBDAEDCDCAADACEAEEBBAE;1;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1.0;80.0;120.0;80.0;120.0;120.0;520.0;E;E;C;E;4;B;A;B;C;A;B;B;B;B;B;B;A;A;B;A;B;E;A;B;B
210054912813;2022;4;M;1;5;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;1;1;0;;1056.0;1066.0;;;383.3;329.6;;;CBACEDAECADDDDABACBBABADDBADABBCCCACEEADBECAC;EAADBECCDCCCEEECCEAAAEABBDBDBECAACACCDCCBDDDB;;1;;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;;1.0;120.0;80.0;100.0;120.0;100.0;520.0;C;H;F;D;3;A;A;C;D;A;B;B;A;B;A;A;A;A;C;B;A;C;A;A;A
210054801120;2022;4;F;1;1;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1056.0;1066.0;1078.0;449.8;468.0;485.4;388.0;ACACCCAADEBABDBECACDAABECDAECABACEAAEDEBDEBDC;CEDABEEABBDEABCDCECBACDDEEACCEEBAABACCBBAAABB;CEEADCEBCACACBEAADECEDACEABABBEAEAEEDDBBECCEC;ACECEABDCABBECAABBECADDAACAEBADBAABACEDCEADBE;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1.0;120.0;200.0;100.0;120.0;100.0;640.0;D;D;F;F;9;B;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
210057219187;2022;2;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1056.0;1066.0;1078.0;429.7;486.2;415.8;590.0;ABBCBCDBDEBABBDCABABCBADEAAABDBABDBCEEDABBABA;EDECBCDDBEDCDAACADCEBCDCCADCECEEDBAACABDBAABC;BDBACDDECACDAABCDDECCCABAAAADCEDCEEEABCBEDDCD;CEEEACABDCCCBACADCCDECDDBCBAECABADABCEECABDBD;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1.0;120.0;120.0;140.0;120.0;100.0;600.0;F;E;D;D;3;B;A;C;D;B;B;B;A;B;A;B;A;A;C;A;B;D;A;A;B
210057200869;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;2;2;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;C;C;5;A;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;C;A;A;B
210054805084;2022;2;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;D;B;2;B;A;B;C;A;C;B;B;C;B;B;A;A;C;A;B;E;B;C;B
210054802351;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1085.0;1057.0;1068.0;1075.0;459.7;479.8;325.2;558.7;EACBEAEBDBABCBBEDDBDABECABEEDBBEAABCBBEECCDDB;EBDCAEDDDCADBAEEABDBC.BEDCCBEAAECACBB.DEECAAC;DEECBDAEDECBEEBEDCDBEEABBDDABEADAAEADAECCEBED;EDEBEABDADAABBAABDDABDEAEACDCBABCEEABACECDBBE;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1.0;80.0;120.0;100.0;120.0;100.0;520.0;E;E;C;B;3;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
210054787869;2022;3;F;1;3;1;2;1.0;1.0;2.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1057.0;1068.0;1078.0;512.1;392.0;358.8;445.9;DBCCBCBDACACBBCBDBCCDBCBCBDEADBABCDABCDAAEBCC;BDCBACAECBDBDCEBACACDBBDCBAECEAECDCDBDCDABAED;ACBCCBACBBCBDBECEBEECBECADCDEAEAAEBCACEABBEAD;BBBEECDCDCBCDBCDDBAABDCCBDCBDEBDBBCEDACABBCDE;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1.0;80.0;120.0;100.0;100.0;80.0;480.0;C;D;D;B;4;C;A;C;D;A;B;B;A;B;A;B;A;A;C;A;A;D;A;B;B
210057237491;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;6;B;B;C;D;A;B;B;B;B;B;A;A;A;C;A;B;D;A;A;B
210056696432;2022;4;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1086.0;1055.0;1065.0;1076.0;423.5;469.2;424.7;429.0;EAEADDAEBEBECEDADCCBEECCACBBEEBAECBDEBBEEEBEC;DEACAABABEABABEDABABABEECACCBAAEBCBDDBEEABBED;CDDBEABBEDAABECAADCBBECCCBEADBCEBDCCDABDACEED;DBDDDCBEDBECEDCBCABDADCADDBBBEACADDBDADCCBEBD;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1.0;80.0;120.0;120.0;120.0;120.0;560.0;H;H;F;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210054806700;2022;2;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;B;B;8;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210054601409;2022;2;M;1;1;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1088.0;1058.0;1067.0;1077.0;461.0;551.6;547.4;559.7;BDBCECBBEBABDBECBBADCDCBDBDAACDBACBCBDBCEEDED;ABDAAEEBCEBACADDDAABDADCEAACEDEAEABDEBBDBCABD;DDBCCDAEBDBDBCDACBACADEACAEAEAECBACBCBBBDACCA;DBABEDEEDDACBEBADEACBCBEEDEBDCCBCCEAADDCCEAED;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1.0;140.0;120.0;140.0;140.0;180.0;720.0;C;D;F;B;5;B;A;B;C;A;B;B;B;A;A;A;A;A;B;A;A;D;A;B;B
210056559660;2022;4;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;C;D;B;5;B;A;C;C;A;B;B;A;B;A;A;A;A;B;A;A;E;A;A;B
210057220974;2022;2;F;1;1;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;B;5;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B
210054682954;2022;3;F;0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1085.0;1057.0;1068.0;1075.0;402.9;422.1;351.6;443.3;CADBAEBDAEBCDDABDACEDDAECECBDAAEDECCCBADABBEB;ABCBCDCBCBACDBEADAEECCDCBABCBEAEBCBCBCDACBCCB;ECACBEDCDBACBDBECBDCABDBDCADCECBACDCBCBCAECBE;AAEAEAAEAAAECEEAAEBDCCDADAAACAAECCEEEAAEABAAE;1;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1.0;80.0;100.0;80.0;60.0;20.0;340.0;B;D;B;B;8;D;A;B;C;B;C;B;B;B;B;A;A;A;B;A;A;E;A;A;B
210054867312;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;C;C;3;B;B;B;B;B;B;B;A;B;A;A;B;A;A;B;B;B;A;B;B
210058006731;2022;2;M;1;0;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1085.0;1057.0;1068.0;1075.0;575.3;552.5;518.4;568.5;AEDABEDCADDBBBEBDCEDECDBBBCECAEAEAACEBBCCDDBA;AABCDCBCACACDCBCAADBBDEDAEBDCBDECAADACCECACAC;BDABBBCBEABEBECDBCEAEECBBCAAECABAEAEADBABEAEA;DBBCDCDAAECCAEBBBCCBADECECEACCAECCEDBDDECACAE;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1.0;120.0;120.0;140.0;120.0;100.0;600.0;C;C;C;B;4;D;A;B;C;A;B;B;B;A;A;A;A;A;C;A;A;D;A;A;B
