NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;TX_ACERTOS_CN;TX_ACERTOS_CH;TX_ACERTOS_LC;TX_ACERTOS_MT
190001979809;2019;3;M;1;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;386.1;439.2;404.8;403.1;BBCABACCBEDDCDCAECDBABCDCADBECBCECEBEECDBCDCD;CEEABBAABACBBCCBEEBECDEEDBABAACADBECCEBCDECEE;BDABD99999CEDDEDAECDBBDADCDEEDEAADDDDCBBBBDBECBDDA;CCBBCBDAABBDACCDBADAACBCDBCBECAADEBDBCDADEBBC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;100;120;20;480;C;E;B;C;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;E;A;A;B;000000000000000010000111001000000110100000000;100000000000110000110100000101100101100010100;10000000001000000000001000100000000000010010000000;000100000010001000100001001000000001000100000
190001979811;2019;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;508;512;;;364.4;425.6;;;BAADCCEAEBCACAEBBDEEADACCCEEEBEDECBCABACCCBAB;BDABA99999DDABCDECCCACADBDBBBBCEABDCBDDBEECAEEEDBB;;0;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;60;120;80;100;100;460;H;C;F;A;5;B;A;C;C;A;A;B;B;B;A;A;A;B;B;A;A;E;A;A;B;;001000000000000000010100000000010001000000010;10001000000011000001000000011000000001111000000000;
190001993676;2019;5;M;1;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;424.4;453;419.3;401.5;BEEABDCDCEDEBEABDBBEDCEDEBCCDCADDEEEEABDDCBDD;EEAEBAAACACEEDCBAEEEDBEADCAEEAADEDBCCEAACADBC;BDCED99999CDEDEBBDCCECEDAAAEBBAEEBBCAEABDCAECECABC;BDBCABEDBBEBADEEBBAAABCBCAEECDAEBDEBEEAADBDDD;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;80;120;80;80;0;360;C;E;B;B;5;B;A;B;D;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;B;000000001000110100100001000010000010110000000;001000001001000000010000000001010001100101001;10000000001000000001000000001000100010010101100000;000010000000000100000010000000000000010100000
190001997098;2019;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;507;511;;;421.3;453.6;;;CCBCCAABDEABEEDCBBCDDCBABABEEDDCBAEADAAEEEEDD;BBCDA99999CCBCDECCDCBABCABBCDCCBAEBABCDAADCBAAEDBA;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;6;0;0;0;0;0;0;E;E;D;B;7;E;A;D;E;A;C;B;A;B;A;A;A;A;D;B;B;E;A;A;B;;000110110000000001100000001000100100000000010;10000000000110000001010000000000000000011101000000;
190001997106;2019;4;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;510;513;515;463.2;519.1;516.1;543.4;CDECCEDCDBBABDEBBAABBEDDADDAACBEBCDBECBDDADBA;CEBCCADDADAEAEABEEACCDAAAADEECACADCBDBECADCAE;99999DEDBDABDCDCEAAECBDAEDCADEEBDEAABACEADEEEAACDB;ABAEDDCDBBDBADDDADACCBDEAECBCDABDCBEBBBABBBAA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;120;600;H;H;F;B;5;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A;001100100000010010000000100000110001100000000;011100101100001100101001000001000011000000000;00000100101101010111101000010000000000010010000000;000010000001010000001000000010001011000000111
190001997115;2019;3;M;1;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;484.2;485.4;422.6;423.3;DDCADCBDCCECBDCEDCAAEEBDADEBDBDEBBADCDECCCCEB;AEBDACAEBDEDAAABEDAECCEABDBAEBDCADECBABBEDDCA;ABDAE99999CABBAEBACEECCDAEEECEDAAEACBCBBBDECEADDEA;EEABBEECBDADEBCCAEBECCEBCDEDDDEEDEACDEECCEEBE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;20;500;H;H;C;C;2;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B;100000000010000001000001100100100011101010100;011000000100001100101001011000000000010100110;10001000000010000101000100000000000100000011000000;000000100001010010001000000000000001000100000
190002014507;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;461;491.1;519.3;443.3;EABEDADCCBBCDEABBCDECCDDBAECDDCEBCDADAEAEBADC;DEEBBEACAAAABDAEBAECBCECEBEDBDCABDBBEEDEDAACE;CEEDB99999BBCDCAEDCEDAADABEBDEADDAEBEDECAECCCEABEB;DBCCBBCBBCCBCBADCADBCBEAABCCBAAEEADDACAEDEEEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;160;140;140;160;100;700;E;E;D;B;2;C;A;C;C;A;B;B;A;B;B;B;A;A;C;A;A;B;A;A;B;010000001001010100001001000010101101010000100;000001010010010011001001000000000101111000100;00000000001010100101011101101101100000001110101001;110000010000000000100000001000000111000000100
190001976393;2019;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;507;511;517;457.7;406.3;404.1;516.1;BDECBDDDABCEBDCCDDBECADBCADBDADDACCABEBDCADBD;CEDDCCABBECDACBCDCCADBDCACABCEADEDBDAACABDECE;99999BBDBCEABDCEEBDCCBDBBDEBEBEECECABDBADEBCBDADED;DDDDCDDBADAEDCDEACDECDABEDBDADCDACECBDEADBDCB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;40;40;80;20;300;E;E;B;B;6;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;000010000101000100100000000100110000000011010;000010111000010000110000000010001000100010000;00000010000010000101000001000110001000010000100010;001100000000100011001100000000100101110000000
190001993716;2019;5;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;510;513;515;360;463.8;454.3;466.3;DDEBBEADACBBCEBCCBDCAEDDCAAECDAAABBDECBAABDAA;CEACACADBBBEDCACDADCAAECEAEDAECADACDCCEEABADE;CECDD99999BBCAADCECCEECCBEACECEDDEABDEACADECEDECDC;EBAACBCCADBCACEABADACBBBEEDCBEDABAAABEEBDCCDD;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;0;480;H;H;D;F;5;B;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;B;A;A;A;001000001001100000001000000100000100100000000;010100000010001000000000000010110110000000000;00000000000100000000000010101101000000000011010001;100101001000000110001000001101100100010010000
190002014560;2019;3;F;1;3;2;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;435.5;432;479.5;432.7;ADDDBCDBEBADECEDBCDBAEAEBBCEDBAAACBCADBEEEDAA;CDBBCAACACAEBAAEEDCAACEEDDEDACBABDCBACBEBEEDB;ACBAE99999ABBCCEABEBDDADADECEEDEAAEEBBEAADCEEBEAEE;EEBEEEBCAECCECEAEEEABBDBACCEDADAEEDAABECAADED;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;120;120;100;600;E;E;C;A;5;B;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;E;A;A;B;100001100000000111001011011100000000000100000;000000010010000000100000000001000111000011011;00110000000000110010001100110100000010011010000000;110000001000000101000000000000100000000000000
190001997271;2019;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;508;512;516;478;562.6;543.8;459.2;CEDDDDAEDABEEDDECADBAACEBBCBEECBADDCDABABBBCA;ABAACBBBEAEEBCAADBBAEABCAEDCAAECBBEACEDDDACCC;99999CDDEAACBBEECBBCCDACDEADEDADEBDAADBEACBECDCABD;EAAAAEBBECCBAEBBDCCCDBCDBABBACACECDEEBBECDBBB;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;160;120;140;120;660;E;E;B;C;3;B;A;B;C;A;B;B;A;B;A;B;A;A;A;B;A;B;A;A;A;010000010000101000001011000100110001000100000;011000110011110110101010001001001100100011101;00000010010001011111100100000001100111000101100001;000001000001100100000010010001000100000000000
190002014751;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;431.3;522;491;401;ADEBBCAEEBDECBECBCCBDCDDDDEEDBABBABEACDDABABA;DCABAEACDBAAABBADCBAADCEADEAABCABCCECBDBBAEEC;ADCAE99999BBAEBBDADBDAADBEABAECBAACAADEAEBCBACEAAC;BABDEECCADBCCBEAEABCEBAEAABCBADDBECBEADACECDE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;0;480;E;F;C;D;5;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;E;A;B;B;101001010000100011000000000100000000000000100;011001010110101000000000000100000010001110000;00010000001000000000011100000110000000010011010000;000000001000100100000000000100100000000000000
190003025346;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;507.5;465.6;490.3;433.8;EBDABCCBEDEBECEEBEDBDCDDADBEDBCEBBEDDDEEABADD;CECCCAADEAEBAEBADDBCAAECEADEEAECCBBAACAADACBB;BBABA99999CEDAEBBADAEEECEADDABCEECCACDAAEAEBEDCADB;EADCADBCECBDCBDDCECEBEABECCBEDBECBDAECEEACDEA;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;120;100;120;80;520;D;E;D;D;6;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;001000010000001001000001010011101010000110100;100000000010001110100000111001000100010111100;11001000001000000000000110100000100101001000000000;000010000010000001001000101000000010000000000
190001997130;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;508;512;516;440.9;521.4;539.5;509.2;CEEAEEABEDBBEDACDCDEBCABADCEBABCECDEBDACBCDBE;ABDAACDBECCEACABDBBCBDDBAEEAACADBCEECDCABDCAC;BBAEA99999CEDECECCBDCBACEADCBDCAABAACDDBEECDCDABAD;DAEECBABDADCABCABDEDBDCCDCAEABCBEADEBDBECEBAE;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;140;180;100;680;H;E;F;D;5;C;A;B;D;A;A;B;B;B;A;A;A;A;D;B;A;D;A;A;A;011101001000100000010000010000000100100001000;010010010001010010100101000000011000101100111;11001000001000011010100110101000001101111000101001;000100101000100001001010000000000000010000000
190001997140;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;340.1;430.7;468.8;481.3;AAEDBCDADCBADCAABECADEAECACABCDACADEDAEACCBAB;DBBCADCEDBBDAEBABBCADAADECACACAAABABBAAACABAA;AEABA99999AEECBDCDACDAAADCAEECDABDCAACDAAEBDEACBEA;CACEEECEDDDCAEEBBBADADEEAACDAAADAADCAEDDDDDAB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;80;100;80;80;0;340;C;B;C;B;13;B;A;B;D;A;C;B;A;B;A;B;A;A;C;B;A;E;A;A;A;001000000000000000000001000000001000000101001;000100000000000001110100100100000001000001000;00110000000000010001111000110000101000011000000010;000111001000100100000001011000010000000000100
190002000553;2019;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;510;513;515;399.8;429.8;502.5;414.2;DDEDDCBCCCBABCDECDDDBDAECBDECDDEBBAEBCDEABDCB;CBDBABADBCBACAAECCBCDEDDBABEEACEDBBCCCCB*AACD;AEEBC99999DBBCECCADAABDDBCABCEBCADDBDCADBCEAEACCCC;EDBDDADCCBEAAADCDCEDDBCEACCDECDDACDCADDBDEDCC;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;0;480;A;E;A;A;6;B;B;B;C;A;B;B;A;B;A;A;A;A;B;B;A;C;A;A;B;001001000000001000010111010100010100000100000;000000000010101011000100001000100000000101010;10010000000111010100001110100000001000000010000011;100010000000000000000010000000100000000010000
190002017925;2019;4;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;383.1;410.4;400.7;484.5;DEEEDDADECEDBBECACCBCCDDABEEADCEBEABACBAAB.CC;BDBCDAADDCCCADBEDDCDBEEBCCECEBEABABEBAADCDCEC;ACCDE99999EACEDBDCECCDBEBACACADEEDEDDECABCCBAAEBEE;DCADDEBCACCDEDEDDDECADAEBDDCCEEDCCCADDDADCACB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;100;120;0;460;H;E;C;A;3;B;A;D;E;B;B;B;A;A;A;A;A;A;C;B;B;D;A;A;B;001000000000000001000000110100010001000000001;000100000000111000111000110000100000000000000;00000000000110000010000000000000000100010011000000;000010001100010000000000001111000000100010000
190002017961;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;411.9;428.3;482.4;409.5;ABEDBDABDACDAABCAEDEBCEAEADBCECABACEDAAACDAED;ABCAABAAEACACBEBEABABDAAAADADECCAEBAEADABAEAE;ABABA99999EECBCAEAACBBACBCAACACAAACDADAEEAEABAAEBD;BACDBCEABAEEDDCBBBAACBDBDABEAACABABADDEBACBCC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;80;40;40;120;0;280;C;E;D;D;5;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;A;000000010000000001000000001000101000010001100;010010000000000000100100011000100000000101010;01001000000001000001000100000000000011001000011101;000001000000001000000000000010000100100000010
190002021373;2019;3;M;1;5;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;398.9;464.3;457.8;434.6;BEBCDDAECDEBAEBAABBCDECACDBECBBABCEBABCDEACEB;ACABCDBCEEACDABAEAECBADBCACDCECACEADDBDECDBEC;99999ADAEBBDCDCDAEACDAACDBDBCBACBACDEBCAADCDDDCBBE;EECCAAEBBDEBEBCEBBDECBCEACBEEDABCDEABCDECDCAA;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;120;140;140;20;560;D;D;D;D;10;C;B;B;E;B;C;C;A;B;A;B;A;A;E;B;B;E;A;B;B;000100001000010000100010010001001110000000000;111000110010001001001000101000000000001000000;00000000001010100000011011000000000100011010000000;000010010100001100100010000000000000000010000
190001983315;2019;5;F;1;3;2;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;384.9;481.4;474.8;399.4;BBEDBBDDEDCCDBABEDABEDDDEADEDDACBCDEEADEAAAEB;CBACCAEDDBACACADDACBCEEDCDBABCAABEBDACCCACADE;99999CDCBDCEEBCEEBCBDACDEDEEAEEBABEEBAAABADDBBCEEE;ECBECBDCBAECCCECAABDEDCAADCABCEADBDCBCADEBDAC;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;120;120;120;0;460;E;H;C;B;6;B;A;B;D;A;B;B;A;B;A;A;A;A;D;B;A;D;A;A;B;001000100110000000000100000100000000100100100;001100000110100001100000100101000000000000110;00000100000001110000010100100100010010010000000100;100001000000100000000010000000001000000100010
190002018017;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;B;B;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A;;;;
190002018035;2019;3;F;1;3;2;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;377.5;529.7;478.2;393.8;DDCCDDDBAEBCBEAEEDBCAAECDDBEAABDCDACACEDBEDAA;CECCEBEAABACDBABCEACEDBAEABAEBDACAECBAEABBDBE;CEBCC99999DBBCBCEDCEBBCCBDAABEEACBACCCDBDDCDEDEDDD;AEEDCDECBAAACCDCBCCCDAECCDCCAADECECAEBABACBEC;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;120;120;140;0;520;H;B;F;F;7;D;A;B;C;A;B;B;A;A;A;A;A;A;C;A;B;D;A;A;B;100000000000010000110000000000010110001000000;010110001000011110100011001000011100010010100;00100000000111110001000010110000000100100000010000;100100100000000001000000001001000000000000000
190002004210;2019;3;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;564.7;556.2;582.4;642.9;EEDDECABECBACDECDBBCBDCACEAACEDDADDCBCEEDDCBB;AEBCCDADADBDABAACDABDEBAEDBAECCCABCBDBDDCBCED;99999DCABABBECBCCDCEADDDBBAACCAEECACAECEBAEBAAEECC;ADCABCECBCACDABBACCEADBACEBDABBBCDBCBBEBDDCEB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;140;160;160;80;700;E;E;C;B;5;D;A;B;C;A;B;B;A;B;A;A;A;A;B;B;B;C;A;A;B;010100101000100100111100011011110100001100110;011100001110011010100111011001100011001000000;00000111110101110001011110110110110100010110000011;100000100000100111000111010000000001100001100
190002000755;2019;2;M;1;3;1;2;0;3;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;506.3;327;461.3;443.1;CEACCEBBEBBEDACECDBEDDBCBBABDEBDDDACDCDBCBAAC;ACBAEACDBEBDECACADBEACDBCEACEBCCADEBDCADACAEB;DBCEA99999DABCBEDBDDDEBCAEAECDCCABDDACEABCDECABECA;DCEABDCEBDCDACDDCABECDADABCEBCCBDACEABDBECDBD;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;120;160;120;660;G;E;D;D;4;I;B;D;D;B;B;B;B;B;A;B;B;B;B;A;B;D;A;C;B;010001101100010001010000000100000011011000000;000000001000010000000000000100000001000000001;00000000000010001100100000111001000100010010000000;000000000000110010100000001001000000000111101
190002021342;2019;3;M;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;387.5;408.8;440.2;441.6;DBAEECBBABDABDCADCBDDBECEACDBEEADCABEDEADBECE;CECDCBDBCEACEADBEBDCBBDDBAACBDAEBCDDCADBEBBDB;99999CABDCEACCBAECBACBDEBBDDDABDAEBEBEBBCDCBDDABCA;DABCDEEDBDADCDBCDAEACCEADBDCABDBBCAAEDEEDCDEB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;80;120;0;440;H;H;F;F;4;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;101000000100000001100000000001001010001000000;010000110000000100000000000000000000011100001;00000000000001100000101010000001000000000000010110;010010100001000000001001000000000100010000000
190002021352;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;D;B;4;C;A;B;C;A;B;B;A;B;B;A;A;A;C;A;A;C;A;A;B;;;;
190002004094;2019;5;F;1;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;5;B;A;B;C;A;A;B;A;B;A;A;A;A;C;B;A;B;A;A;A;;;;
