NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;TX_ACERTOS_CN;TX_ACERTOS_CH;TX_ACERTOS_LC;TX_ACERTOS_MT
210059471001;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;560.5;581.2;543.4;645.8;CBDABEAD.ECCBECCCAECBBAEEECEACAABDCBBCECBEBCD;ABCDCCDBCDCEAAAEAEBADBAADEAEBEAECBDABEDCDAADE;CEBBCEAECBBEACDAABBAEEBBDCCAEDCDABEBBDDDCDCCD;CBDEEBCADDDECCCCEABCDDBDACDEAEAECADCCAACDBBAA;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;120;100;120;140;600;E;E;A;A;6;B;A;B;D;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;101101000010100110001000001000100000100011001;111110101101100100111101000110101001101111111;001100100000010000000000001000100000001000001;011111011100110101100100000111101000001000000
210058990707;2023;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;C;B;5;B;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;C;A;A;B;;;;
210058204235;2023;4;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;429;409.7;412.2;401.3;EBDBBBCECABEADEAEEBAADCDBCAECEBADCEADDDBAEADC;AEAABBBAACABBBBEBBEAABDEEBABABEBEABAAADBDAAAD;CCABDBDBCBCBCAEADCAAAAECAACDEABDAEBEBAABBEBAD;CBEADBBCAEDBCAEACEDABDDCEEBACADBCCAEEBDACADCE;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;4;0;0;0;0;0;0;B;A;B;B;7;B;A;C;D;A;A;C;A;B;A;A;A;A;A;A;A;E;A;A;B;010010000000001000000000101010000010000011000;100001010100000010010010010100000100100000010;001100010000100010011000010000000001010010000;000000000000100001000010000100000000010001010
210060507852;2023;7;F;1;1;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;H;F;A;5;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B;;;;
210059869484;2023;2;F;1;3;1;2;0;3;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;630.1;610;616.8;493.2;BCCDAABDCDBEEBBCCEECAACDDDEBEBDCAEDCAAAEDCBBE;DBAADEADCBCEBACCDBEBDAABCCAABACBECDAACBDAABCD;CBAEACDEEEBBACDBACDEAAECAAABBBBEDBCCADDDCDDAC;EADBAECEBDADBCBCABEBBCBCDCCCDACBDEACCCCBBBBEE;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;160;120;160;160;120;720;E;F;E;D;4;M;D;E;D;C;A;B;B;B;A;A;A;A;E;B;B;E;A;B;B;000110100111010010100010101101110001001001011;111111111010110110110011000111001111011111111;010010001000000000000100101000000000010010100;101000011010100100010011000000000000000011000
210060507894;2023;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;1;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;451.3;543.3;548.2;621.5;EBDBECEACDDDDEECEBACEEDBECCDCADBDBDEDCDEDABEB;AEEECADDDBDBADEDBCDABCEECDEADABCBDCDEBBDADEAE;DBABDAEDEADDECAECBDBCDCCDCACCDECADDDBECBBBEED;BCBDEEDDDCDDDBDBDEACABEBADBDDCEACDCACBECCDCCC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;180;180;180;180;120;840;D;D;B;B;5;B;A;B;D;A;C;B;A;B;A;A;A;A;B;A;A;C;A;A;A;010000000000101100000000000010000100010000010;101100001010111011111100000011001000010100011;111101100100001000100000000010100000000011100;110111000001000101001100110010010100111000011
210061295129;2023;3;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;542;560.1;607.8;371.8;DBDECBCCCACEEDECEBABCEBDADACBAEBABCEBCDDAACAD;AEEECBAABCDABDEABEDABCDBACCADAACEBBAACDDACDCA;DBABBAACDABDEDAACADBADDCCBADCBEEABDBEDCBACAED;EECADABCBAEBDABADABDCEBABCECDBBCADEDDBCABBCCE;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;140;120;120;140;120;640;E;E;C;F;7;D;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;110000000000001100011000001100000100010110001;101101110111011110111110101011000000100101100;111111000100011000101000000010100000000000000;001000000010000000110000000010001100010000010
210059031130;2023;2;F;3;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;1;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;429.3;556.1;571.7;493.5;EDEECBBACBDCBDBCEADCEEDEDCAECCEDBCCEBCBBAACAC;ABDABAECDCDBAEEDBCDABCDDECCBDADAADADCBADACAAD;ABABDBBADEBDCDACCAABADBECDAACCEAAEBBEEBCACADD;DCACDDBCADCBAAACEECCBABBEBDDDABECCCDDBEAEAECD;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;120;120;120;200;680;F;F;F;E;5;E;A;C;D;B;B;B;B;B;A;A;A;A;C;A;B;D;A;A;B;001000000001000100100000001011010000010010000;100000001110101011111110001111100000011101010;011100000000111100001000000011110000000100000;010000000000001001000000001010000000011011010
210059416954;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;F;D;B;5;B;A;B;C;A;B;B;B;B;A;A;A;A;B;A;A;E;A;A;B;;;;
210059909076;2023;2;M;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;1;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;587.4;463.3;526.1;627.1;CBBBAECBEDBEEECBABBDACCDDABBECECEEDCABADCBBEE;DEBADEEDBACBBCADABEDCBBDECACADEBECDABBACAEBDD;AABBBBCEABDEAEBBDDBCEAAEABAECCBEDBCCBDCDEEADC;EECAADDEBBEDBDBBECADEBCCACEDCAACBEDECBEAADBAA;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;140;200;180;180;160;860;E;G;C;D;4;H;A;C;D;B;B;B;A;B;A;B;A;A;B;A;A;E;A;A;B;100010000111000000000010110100010001001100001;100111010010100000100000000000001111000010101;001000000000010000000100101010000000010000000;100101011000100011001001101010010000000100000
210059071946;2023;4;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;395.5;400.8;471.4;334.4;EECEEAEADECBEEBACCEECDCCBBAACEEBBBCBEBDBABDCE;BEACDBEADBCEAEAEBCEDACEBDBEEBACAECADBEDBEDAEA;DCABEABCDEDBCBBBDACCDCBEDBACACACBADCDCACBDEAE;CDBDBBAEEBDAEECDADADBEECCBEEECBABBACDBEBEEAAA;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;120;120;120;60;540;E;G;C;D;4;H;A;C;D;B;B;B;A;B;A;B;A;A;B;A;A;E;A;A;B;000000000000000001000000000101000100000001000;001000000011100100001000000000000010101010100;000001000010100000000010000100000001000000000;000000000000110000010000000001000000000000000
210059839908;2023;2;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;416.1;437.3;489.4;435.9;EEABCBECCEBEEEBDCBACEDEBECBDDBEDDECEDEACBDEAC;EAEEACCDCEEEBEEEBEEBEEBBAAAABDACDCDDBDCEDADAA;ABEEACAAAEDEEDCAABBBEDCBACAACECEECCCBBDDEDDAA;DBDDDDDEDCABBDBDCCBBCDDDBDCCDDCDBDDDCDEDCABBB;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;180;120;140;160;720;E;E;F;C;6;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;A;000001000011000010001100000001000000001000000;000000011000100000110101100110110110000001000;010010010000100000010010111110001100000000100;011011010010100001010000010000000100010000000
210058235081;2023;4;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;418.9;502.8;458.9;377.8;DBAECECABECCBCDEAEBBADACDBCDBBDDDBBDDCCCBBCBC;EAEEBEDADABCDDEEBADAABCDCCBAECEADBBDDCDECCEDA;EECDACCCAEDCCCCBCADBCECDEDBDDACACEDDDAAAEEBAD;CDCECCEBEADBCABBEEDCABEDCDCDDECDEDDDDCCABEBCC;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;8;0;0;0;0;0;0;H;H;F;A;7;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;001000100000001010010000000000001100000011000;000100000100000100111111101101000100011000010;000000000010100010110001110000111100010100000;000001010001000110000001000000100011000000000
210059451063;2023;4;M;2;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;E;B;B;3;B;A;B;B;A;B;B;A;C;B;A;A;A;A;B;A;D;A;A;B;;;;
210060595107;2023;4;F;1;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;479.1;570.2;550.5;467;DEBBCDDBECBBECCCDDECDCEBCAADECBCEBECBAEAAEDBC;CDAEBADDBACDAADECECDABCCCEBADCBEBDADBCDEABCDE;BCCABDECEDDBCBBBDCDEDCCEEBABEEDCABCACEBBBEAAE;BDADABCBCDBCABCABBACAEDDAADDCCADCDDEDEDACDBED;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;80;60;100;40;400;B;E;F;B;4;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B;000000000000000100000010100010010110100100000;111100000110111110001110101111010010111001010;100110000010100001100000100010000000000000100;000010110000000000000001010001001010010001010
210060769101;2023;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;429.6;451.5;470.3;564.8;BDACBCDEAEBDCACDDECABCAECEADABECEADECABDBCDEC;ADCDADCBADCEBBABCECAADECADDAAEDCCEBCBEBCADAAB;EDBCACACBBADECAEBCAEECBEACEBDABDBCADBAEDBACEC;EDDCBEDCADACBCCCADCADDBBCDEBABCBACDACEBDABACE;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;120;120;160;120;640;B;B;A;A;4;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;B;A;B;000000110000010000001000000100010000000110000;101100000101000010010010001000001000100100100;011010100010110000100000000101000000010000010;101000100110010100000101010010010000000100010
210059499386;2023;8;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;423.4;530.4;487.2;562.9;DEDBEECBAAEDCCCBCCCBADEBCBBBBBECEBBCDDDCCCCBC;CDEDBEDCCBBDDADEDBDBABEDDDBACCDCACEDBCDBABDDB;ABDDCDBAECDBBCBEBADEDAAABDBCCBDDEBCACABABEEAE;ADECBBCBCABDBCADCCDEEECDBDCEBDBCCCEDBEDCADCEC;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;160;200;160;160;180;860;G;F;D;D;5;C;A;B;C;A;B;B;B;B;A;B;A;A;C;A;B;E;A;A;B;000000100001000001010010100000010100010000000;110000000000011101101101001101101000111001011;011000000010000000100000010101000000010100000;001100110000001000000001000010001101010011010
210059057113;2023;13;F;1;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;0;464.5;453.5;0;.............................................;CCCEAAACBCDAAACCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC;DEDAABBEDDEBBDACDBEBBBDCEEEECBDEAEBCEBBAEDAED;.............................................;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;4;0;0;0;0;0;0;C;C;A;C;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B;000000000000000000000000000000000000000000000;010110100111100001000101001000000001000001000;100000000000011110000000000010000000000000000;000000000000000000000000000000000000000000000
210059861743;2023;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;386;519.2;501.4;334.5;ECAEDEDCABBBEBBEBEDADAADCBCDAEBEEAECECABCDBB.;CEDEADDBACBDCADEBADBAECEEABCACDEACADBCABAAEDE;CBEADBEAAEDCEDDBBEDBACAECDECBACEEBEAEAEBBECAB;CBEABBAEABDCABDBCDDBCACCBDAE..ACDEAEDBDCBEADB;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;100;160;80;140;80;560;D;D;B;F;5;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;B;D;A;A;B;001010010000010000100001100001000010000000000;100100011000011100101010011001111010110000010;010100000010000000111000010100100000010000001;001000000000000100000100000000000000000000001
210058341515;2023;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;398.4;379.3;326;350.7;BADCEDBAEDDBEACBEECBEECCAADEDCCDAEBEBCEDACDBD;ABDCEBDAEEBCBDEADEABDDECCBABDECDABCEABDDCBCEA;DACCBEDBACBADBECBDEEBDCBDEBACAAECABDCDEBACCEB;CDAADABEDBEEBCABBCEADEACAECBEEEBECDDCAABBEBAA;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;80;120;80;100;20;400;D;E;C;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;000001000000000000010000000001010000011110001;100001010000011100000001010110000000110100000;100010011001000100000000000010001000001000000;000000000110001110000000100001000010100100100
210060114780;2023;3;M;1;3;1;2;0;3;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;583.2;672.6;551.5;752.6;CBCAECDBCAEBBCCCACBAADBCDDDDEBCDDBEECBEEEEABB;CDAEEAABCACEAADECBDAABCDCDDADCDEABCEBEDBEBBDB;BCAABDADAEDCCDBADADCDCBDBBAAEACEBEAEEECCCEBBB;BEECABBCCECBEEEBEBBDDABDDABAECCCCCADEEBDADBEA;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;160;140;140;140;180;760;D;E;E;E;5;O;D;E;E;B;C;C;C;B;A;B;A;A;E;B;B;E;A;C;B;100101001000000111000000001010101110000000101;111110110111111111111111100111111100101011011;100110100010100000100011000010100110001000001;001110000111110110111101111001101101011111010
210060711606;2023;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;499.9;436.6;531.4;472.6;BBDACCACDBEEBEDDCCABCBDEEBCCAADCADABACCEBDAEE;AEEEBBCBCCBACBACEBADDBDCAABCABBAABCAEBBCADADA;CBADBAABCCBDAECABBABACECAECAEBDDBCBDBAEDDECBC;EBDECCEACCDABADAACAABBABCBDEABBCDBCCAAEBCBCCA;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;120;120;100;80;540;F;F;D;B;4;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;B;B;001100000001101011110000001000010000001010100;100001001000000000001100010000000011000100110;000000100000000000101001001000000000010010000;111100010000000000000001000110000100000010110
210060708750;2023;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;558.2;637.3;628.9;702.1;ADCBCEDBEDBEACDECBBEADBDDABABCCCCBEAAEEDCECDA;DAAADEADCDEDBEBCDAEBAEBCAECDBAACECDAACBDAABCD;BCBDACDEAEBCAEBCACBAAAACAEAECBBEDBBCADDDEDDAC;EBDACDBEAEAADEDCDABCEDBABCECCCDCBDEACDAACEADB;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;160;120;160;160;120;720;F;F;D;D;3;C;A;C;D;A;B;B;A;A;A;A;A;A;C;A;A;C;A;A;B;010000000111101110010100110000011000000100000;101111111100101110111100111011111111011111111;101110000001010000000100101010000010010000100;111101010110011100001010001011010110011100110
210059954102;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;537;392.7;413.1;394;AEDDEDCDEABEABCDACAEAECBDABDAEBDEAECDACCDEABC;DBEDCCAEEBBDCBAABCDEDCBABCDEDCAEADDEACACBABED;CCADECCAAEDBDCBBACEAEDCEACBADEACDBEAAECBDEABC;ABCDEBCDECDEDEADCEABDEBCAECDABBCBABCABCCBACBA;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;120;120;80;560;E;E;E;C;4;B;A;B;C;A;B;B;B;B;A;A;A;A;B;A;A;C;A;B;B;001100000011110001010010110010000101000000010;110000100000000000000000000000100010010001101;000100010000000000000010110100100000000000010;010000000000010000010011100000110000000010000
210060723354;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;1;2;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;F;B;4;B;A;C;C;A;B;B;A;B;A;A;A;A;C;A;A;C;A;B;B;;;;
210059565974;2023;4;M;1;3;1;2;0;3;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;463.1;507.3;521.5;431.7;CDADCBBDECDEEBABCDBEAECDECDABDCCEEDAEAADBCCDC;DDBBDECDCDDABEBADDCABECAAAADDCACDCDCDACDBADAB;CBAEADBEEADDBBDBACBCBACDBAAEBCBEBBCDDCCDEBDAC;BEDCDEDEBBECCDDDDBCCDCCAEACEDCBCDDCBACDDCBDAA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;140;200;160;180;160;840;H;F;E;E;4;A;A;C;C;B;B;B;C;B;B;B;A;A;D;B;B;E;A;B;B;110101100001010010010010000000010000001101000;100011011101101011000100100000110110000101000;010010101100000000000110001000000000000000100;001010011001001000100000000001110101000001000
210058796140;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;477.8;500.8;547.5;400.8;EEDCAACEEDACEEDEBEDEEAAACDBDACCDDBCCECBAABCCA;CEBACAEDCCCDAADEAEABADCDBDECBDDDBCDBACDDCCADB;BCBABDCCADDCCEBADABCACDEABACCBDBAAACEACBBECAD;BBCABECBDCDCDCBDDEBDEDDBBCBCDBDEBDCEEBDBAEEDE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;120;120;140;120;620;E;F;F;B;4;E;A;C;C;A;B;B;A;B;A;B;A;A;B;A;B;E;A;B;B;000000100100001000101000100000101100001101000;100000000010111100001011000000100000011100111;100110000010110000001000000101000011011000000;000000111000000000110000001000000000000010100
210061497360;2023;3;M;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;A;A;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B;;;;
210058196345;2023;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;C;B;4;C;A;B;E;B;B;B;B;B;B;A;A;A;B;A;A;E;A;A;A;;;;
